-75808.820313,-65669.687500,-55098.656250,-18933.134766,-76829.539063,-21108.896484,-187500.015625,-187500.015625
-75808.820313,-65659.070313,-55102.414063,-18935.972656,-76834.765625,-21110.886719,-187500.015625,-187500.015625
-75808.132813,-65658.804688,-55093.425781,-18925.064453,-76822.875000,-21099.933594,-187500.015625,-187500.015625
-75798.093750,-65657.445313,-55075.566406,-18910.066406,-76806.226563,-21091.150391,-187500.015625,-187500.015625
-75790.273438,-65656.820313,-55071.253906,-18908.234375,-76804.656250,-21093.294922,-187500.015625,-187500.015625
-75804.242188,-65661.468750,-55090.945313,-18927.367188,-76825.382813,-21108.785156,-187500.015625,-187500.015625
-75802.070313,-65651.359375,-55094.902344,-18932.195313,-76832.687500,-21112.138672,-187500.015625,-187500.015625
-75807.640625,-65657.015625,-55090.253906,-18926.943359,-76826.093750,-21108.025391,-187500.015625,-187500.015625
-75804.148438,-65663.320313,-55078.316406,-18915.945313,-76811.632813,-21097.632813,-187500.015625,-187500.015625
-75798.320313,-65663.390625,-55075.992188,-18914.582031,-76808.835938,-21098.167969,-187500.015625,-187500.015625
-75814.476563,-65669.000000,-55096.109375,-18933.781250,-76828.304688,-21118.396484,-187500.015625,-187500.015625
-75816.492188,-65661.445313,-55101.832031,-18939.929688,-76836.976563,-21128.320313,-187500.015625,-187500.015625
-75820.671875,-65665.398438,-55097.406250,-18933.246094,-76827.679688,-21124.744141,-187500.015625,-187500.015625
-75814.429688,-65668.843750,-55084.085938,-18919.968750,-76811.007813,-21113.255859,-187500.015625,-187500.015625
-75805.781250,-65666.312500,-55078.742188,-18916.660156,-76806.625000,-21107.935547,-187500.015625,-187500.015625
-75818.140625,-65669.109375,-55099.417969,-18935.189453,-76827.187500,-21121.480469,-187500.015625,-187500.015625
-75815.976563,-65659.500000,-55105.652344,-18941.560547,-76835.953125,-21124.230469,-187500.015625,-187500.015625
-75818.140625,-65663.164063,-55099.863281,-18936.822266,-76828.617188,-21118.240234,-187500.015625,-187500.015625
-75813.804688,-65669.671875,-55089.761719,-18926.875000,-76815.921875,-21111.826172,-187500.015625,-187500.015625
-75805.578125,-65669.109375,-55087.035156,-18923.500000,-76812.015625,-21114.886719,-187500.015625,-187500.015625
-75819.843750,-65673.492188,-55105.316406,-18939.302734,-76828.445313,-21132.544922,-187500.015625,-187500.015625
-75818.585938,-65663.921875,-55107.085938,-18942.298828,-76833.875000,-21138.916016,-187500.015625,-187500.015625
-75817.984375,-65665.312500,-55097.761719,-18933.738281,-76824.953125,-21131.964844,-187500.015625,-187500.015625
-75807.750000,-65664.820313,-55079.949219,-18917.890625,-76808.593750,-21120.876953,-187500.015625,-187500.015625
-75795.101563,-65659.273438,-55070.359375,-18911.542969,-76803.812500,-21119.871094,-187500.015625,-187500.015625
-75804.867188,-65659.742188,-55086.320313,-18927.658203,-76822.070313,-21132.142578,-187500.015625,-187500.015625
-75799.125000,-65646.601563,-55087.703125,-18932.285156,-76828.195313,-21130.244141,-187500.015625,-187500.015625
-75802.476563,-65651.296875,-55085.558594,-18929.468750,-76823.210938,-21122.912109,-187500.015625,-187500.015625
-75798.476563,-65657.820313,-55075.882813,-18919.701172,-76810.601563,-21114.798828,-187500.015625,-187500.015625
-75790.960938,-65656.929688,-55072.593750,-18915.609375,-76806.000000,-21114.664063,-187500.015625,-187500.015625
-75807.210938,-65661.937500,-55091.257813,-18931.390625,-76822.898438,-21130.734375,-187500.015625,-187500.015625
-75809.335938,-65653.914063,-55096.085938,-18934.519531,-76827.679688,-21135.541016,-187500.015625,-187500.015625
-75813.492188,-65658.382813,-55090.476563,-18926.785156,-76818.875000,-21127.650391,-187500.015625,-187500.015625
-75805.804688,-65662.179688,-55074.496094,-18911.699219,-76801.507813,-21109.902344,-187500.015625,-187500.015625
-75790.828125,-65656.343750,-55064.167969,-18903.742188,-76793.531250,-21100.113281,-187500.015625,-187500.015625
-75797.312500,-65653.148438,-55078.921875,-18918.359375,-76810.539063,-21108.763672,-187500.015625,-187500.015625
-75790.156250,-65637.367188,-55079.433594,-18920.728516,-76815.992188,-21107.085938,-187500.015625,-187500.015625
-75789.375000,-65638.484375,-55075.054688,-18915.722656,-76809.484375,-21096.648438,-187500.015625,-187500.015625
-75784.187500,-65643.000000,-55065.890625,-18906.513672,-76798.625000,-21084.109375,-187500.015625,-187500.015625
-75778.492188,-65643.359375,-55065.195313,-18907.183594,-76800.007813,-21087.060547,-187500.015625,-187500.015625
-75796.796875,-65652.523438,-55089.359375,-18928.619141,-76824.304688,-21109.947266,-187500.015625,-187500.015625
-75801.335938,-65647.562500,-55098.410156,-18937.783203,-76834.968750,-21118.552734,-187500.015625,-187500.015625
-75808.843750,-65656.328125,-55097.898438,-18937.156250,-76831.835938,-21117.904297,-187500.015625,-187500.015625
-75803.906250,-65662.023438,-55085.312500,-18926.964844,-76818.789063,-21110.015625,-187500.015625,-187500.015625
-75792.460938,-65657.867188,-55076.910156,-18920.728516,-76812.257813,-21108.583984,-187500.015625,-187500.015625
-75804.375000,-65661.015625,-55095.417969,-18935.525391,-76827.570313,-21124.095703,-187500.015625,-187500.015625
-75799.187500,-65647.203125,-55098.097656,-18935.146484,-76828.664063,-21124.253906,-187500.015625,-187500.015625
-75796.507813,-65645.437500,-55087.792969,-18923.746094,-76815.257813,-21112.919922,-187500.015625,-187500.015625
-75786.359375,-65643.742188,-55069.488281,-18906.423828,-76795.789063,-21098.570313,-187500.015625,-187500.015625
-75773.437500,-65637.929688,-55061.308594,-18900.611328,-76788.875000,-21096.023438,-187500.015625,-187500.015625
-75783.695313,-65639.671875,-55078.964844,-18917.957031,-76806.671875,-21112.898438,-187500.015625,-187500.015625
-75784.640625,-65632.945313,-55086.320313,-18924.685547,-76815.546875,-21118.351563,-187500.015625,-187500.015625
-75791.570313,-65640.679688,-55085.492188,-18922.539063,-76811.992188,-21114.082031,-187500.015625,-187500.015625
-75785.710938,-65644.570313,-55070.718750,-18909.708984,-76798.890625,-21099.822266,-187500.015625,-187500.015625
-75773.554688,-65639.289063,-55060.035156,-18900.791016,-76790.937500,-21089.808594,-187500.015625,-187500.015625
-75785.796875,-65641.976563,-55076.261719,-18914.849609,-76806.335938,-21101.431641,-187500.015625,-187500.015625
-75784.367188,-65632.812500,-55079.816406,-18917.822266,-76811.898438,-21104.560547,-187500.015625,-187500.015625
-75784.593750,-65633.078125,-55072.550781,-18910.960938,-76801.531250,-21090.679688,-187500.015625,-187500.015625
-75778.781250,-65638.109375,-55061.105469,-18901.169922,-76786.867188,-21073.537109,-187500.015625,-187500.015625
-75766.640625,-65635.851563,-55057.238281,-18899.203125,-76782.796875,-21066.675781,-187500.015625,-187500.015625
-75777.773438,-65639.156250,-55076.394531,-18918.494141,-76801.593750,-21080.755859,-187500.015625,-187500.015625
-75776.187500,-65629.414063,-55081.757813,-18926.853516,-76811.476563,-21088.333984,-187500.015625,-187500.015625
-75779.093750,-65632.695313,-55077.378906,-18923.634766,-76806.265625,-21088.355469,-187500.015625,-187500.015625
-75775.406250,-65637.546875,-55065.062500,-18911.900391,-76793.414063,-21082.208984,-187500.015625,-187500.015625
-75772.164063,-65639.937500,-55058.984375,-18907.072266,-76789.640625,-21084.890625,-187500.015625,-187500.015625
-75792.210938,-65647.632813,-55078.183594,-18923.791016,-76808.953125,-21106.998047,-187500.015625,-187500.015625
-75794.453125,-65639.515625,-55084.417969,-18928.751953,-76816.171875,-21116.117188,-187500.015625,-187500.015625
-75800.304688,-65645.773438,-55081.269531,-18922.673828,-76807.429688,-21110.529297,-187500.015625,-187500.015625
-75798.429688,-65654.000000,-55068.996094,-18909.820313,-76792.789063,-21098.167969,-187500.015625,-187500.015625
-75786.937500,-65649.171875,-55057.730469,-18903.070313,-76787.445313,-21089.138672,-187500.015625,-187500.015625
-75796.687500,-65648.703125,-55073.644531,-18920.773438,-76807.093750,-21098.726563,-187500.015625,-187500.015625
-75792.882813,-65637.976563,-55079.546875,-18927.835938,-76816.882813,-21102.662109,-187500.015625,-187500.015625
-75790.312500,-65639.000000,-55073.691406,-18920.728516,-76809.039063,-21095.507813,-187500.015625,-187500.015625
-75779.164063,-65639.250000,-55057.531250,-18905.529297,-76792.078125,-21079.191406,-187500.015625,-187500.015625
-75767.070313,-65636.210938,-55049.976563,-18900.031250,-76786.890625,-21074.140625,-187500.015625,-187500.015625
-75777.437500,-65638.039063,-55066.917969,-18915.251953,-76803.406250,-21088.021484,-187500.015625,-187500.015625
-75770.890625,-65622.148438,-55067.699219,-18915.765625,-76806.875000,-21090.300781,-187500.015625,-187500.015625
-75768.742188,-65620.632813,-55057.710938,-18905.015625,-76794.648438,-21082.142578,-187500.015625,-187500.015625
-75764.679688,-65624.632813,-55043.828125,-18890.666016,-76776.921875,-21068.910156,-187500.015625,-187500.015625
-75756.968750,-65623.085938,-55038.398438,-18886.285156,-76771.289063,-21062.115234,-187500.015625,-187500.015625
-75769.882813,-65627.695313,-55057.441406,-18903.361328,-76789.210938,-21068.507813,-187500.015625,-187500.015625
-75771.718750,-65621.414063,-55065.597656,-18911.609375,-76799.226563,-21069.849609,-187500.015625,-187500.015625
-75774.890625,-65624.359375,-55062.156250,-18907.541016,-76794.335938,-21065.757813,-187500.015625,-187500.015625
-75768.093750,-65627.937500,-55048.789063,-18895.873047,-76780.718750,-21057.107422,-187500.015625,-187500.015625
-75756.226563,-65625.054688,-55040.988281,-18890.554688,-76776.320313,-21057.599609,-187500.015625,-187500.015625
-75769.437500,-65629.343750,-55061.218750,-18908.927734,-76796.968750,-21076.107422,-187500.015625,-187500.015625
-75766.218750,-65618.218750,-55068.011719,-18915.050781,-76806.070313,-21079.638672,-187500.015625,-187500.015625
-75764.789063,-65620.046875,-55062.402344,-18907.988281,-76798.046875,-21072.083984,-187500.015625,-187500.015625
-75759.828125,-65625.656250,-55050.242188,-18895.136719,-76781.812500,-21060.460938,-187500.015625,-187500.015625
-75748.250000,-65620.875000,-55040.988281,-18886.015625,-76773.281250,-21053.890625,-187500.015625,-187500.015625
-75760.070313,-65623.601563,-55058.625000,-18901.238281,-76789.953125,-21068.351563,-187500.015625,-187500.015625
-75757.320313,-65612.023438,-55062.605469,-18904.478516,-76796.031250,-21068.798828,-187500.015625,-187500.015625
-75762.039063,-65614.593750,-55057.687500,-18899.494141,-76790.132813,-21062.919922,-187500.015625,-187500.015625
-75762.890625,-65622.796875,-55045.839844,-18889.101563,-76777.320313,-21054.470703,-187500.015625,-187500.015625
-75754.953125,-65621.835938,-55039.804688,-18884.250000,-76772.921875,-21050.089844,-187500.015625,-187500.015625
-75771.406250,-65629.835938,-55065.019531,-18907.876953,-76796.500000,-21065.691406,-187500.015625,-187500.015625
-75772.054688,-65622.351563,-55075.390625,-18917.978516,-76805.687500,-21068.685547,-187500.015625,-187500.015625
-75773.882813,-65625.320313,-55071.140625,-18912.056641,-76798.062500,-21060.796875,-187500.015625,-187500.015625
-75770.312500,-65632.320313,-55061.664063,-18901.953125,-76784.898438,-21049.910156,-187500.015625,-187500.015625
-75757.546875,-65629.367188,-55053.105469,-18895.136719,-76777.210938,-21041.015625,-187500.015625,-187500.015625
-75768.945313,-65632.898438,-55070.316406,-18909.574219,-76793.460938,-21055.833984,-187500.015625,-187500.015625
-75772.117188,-65625.476563,-55076.015625,-18913.173828,-76801.015625,-21064.261719,-187500.015625,-187500.015625
-75776.679688,-65628.203125,-55069.062500,-18904.076172,-76792.234375,-21060.572266,-187500.015625,-187500.015625
-75772.296875,-65631.757813,-55053.664063,-18889.837891,-76777.187500,-21052.392578,-187500.015625,-187500.015625
-75761.484375,-65629.101563,-55044.433594,-18883.892578,-76772.226563,-21052.123047,-187500.015625,-187500.015625
-75771.960938,-65631.406250,-55060.480469,-18900.166016,-76789.906250,-21066.273438,-187500.015625,-187500.015625
-75768.945313,-65621.164063,-55068.570313,-18909.150391,-76800.789063,-21069.960938,-187500.015625,-187500.015625
-75768.585938,-65622.906250,-55065.175781,-18905.931641,-76794.312500,-21062.785156,-187500.015625,-187500.015625
-75762.664063,-65626.906250,-55052.835938,-18894.755859,-76779.539063,-21052.167969,-187500.015625,-187500.015625
-75751.757813,-65624.203125,-55047.113281,-18890.642578,-76774.148438,-21050.068359,-187500.015625,-187500.015625
-75765.617188,-65629.101563,-55067.589844,-18909.888672,-76793.039063,-21066.697266,-187500.015625,-187500.015625
-75767.445313,-65622.414063,-55075.746094,-18917.800781,-76802.023438,-21071.927734,-187500.015625,-187500.015625
-75770.492188,-65626.734375,-55071.007813,-18911.988281,-76793.414063,-21059.947266,-187500.015625,-187500.015625
-75763.914063,-65630.351563,-55058.847656,-18898.800781,-76778.101563,-21043.361328,-187500.015625,-187500.015625
-75748.671875,-65624.828125,-55051.027344,-18892.767578,-76773.078125,-21035.404297,-187500.015625,-187500.015625
-75760.140625,-65627.781250,-55068.929688,-18910.222656,-76792.296875,-21046.894531,-187500.015625,-187500.015625
-75756.585938,-65613.210938,-55069.375000,-18911.183594,-76798.781250,-21047.339844,-187500.015625,-187500.015625
-75758.039063,-65615.039063,-55062.960938,-18903.025391,-76790.421875,-21044.322266,-187500.015625,-187500.015625
-75755.335938,-65620.960938,-55050.957031,-18891.582031,-76775.062500,-21038.445313,-187500.015625,-187500.015625
-75746.640625,-65619.039063,-55043.316406,-18886.417969,-76769.187500,-21039.294922,-187500.015625,-187500.015625
-75764.382813,-65626.867188,-55063.363281,-18905.640625,-76789.507813,-21057.533203,-187500.015625,-187500.015625
-75769.531250,-65622.554688,-55071.097656,-18914.335938,-76799.515625,-21064.595703,-187500.015625,-187500.015625
-75772.750000,-65626.750000,-55066.492188,-18909.150391,-76791.429688,-21057.175781,-187500.015625,-187500.015625
-75769.101563,-65634.265625,-55056.972656,-18898.712891,-76776.718750,-21045.910156,-187500.015625,-187500.015625
-75758.687500,-65633.593750,-55053.394531,-18894.533203,-76771.179688,-21041.462891,-187500.015625,-187500.015625
-75771.203125,-65637.437500,-55070.984375,-18909.933594,-76788.117188,-21053.308594,-187500.015625,-187500.015625
-75767.875000,-65625.101563,-55072.664063,-18911.675781,-76795.117188,-21055.566406,-187500.015625,-187500.015625
-75766.664063,-65623.687500,-55064.371094,-18903.898438,-76787.781250,-21052.705078,-187500.015625,-187500.015625
-75761.054688,-65626.906250,-55051.382813,-18891.939453,-76773.164063,-21048.099609,-187500.015625,-187500.015625
-75745.054688,-65620.273438,-55041.660156,-18884.250000,-76766.015625,-21046.781250,-187500.015625,-187500.015625
-75756.226563,-65623.648438,-55060.210938,-18901.058594,-76785.523438,-21065.982422,-187500.015625,-187500.015625
-75758.109375,-65614.148438,-55065.980469,-18905.753906,-76794.156250,-21072.306641,-187500.015625,-187500.015625
-75764.500000,-65616.984375,-55060.101563,-18898.041016,-76785.015625,-21064.103516,-187500.015625,-187500.015625
-75763.046875,-65623.804688,-55047.113281,-18886.351563,-76770.460938,-21053.644531,-187500.015625,-187500.015625
-75752.632813,-65620.492188,-55038.308594,-18881.099609,-76764.671875,-21049.306641,-187500.015625,-187500.015625
-75765.210938,-65623.492188,-55055.742188,-18897.437500,-76783.179688,-21060.484375,-187500.015625,-187500.015625
-75764.296875,-65613.656250,-55061.687500,-18902.736328,-76792.117188,-21060.707031,-187500.015625,-187500.015625
-75763.960938,-65613.523438,-55056.011719,-18896.386719,-76783.335938,-21048.949219,-187500.015625,-187500.015625
-75758.148438,-65617.656250,-55041.281250,-18882.283203,-76766.101563,-21033.302734,-187500.015625,-187500.015625
-75743.867188,-65611.328125,-55028.808594,-18871.152344,-76754.679688,-21025.369141,-187500.015625,-187500.015625
-75754.351563,-65613.343750,-55042.667969,-18883.736328,-76769.632813,-21039.271484,-187500.015625,-187500.015625
-75752.406250,-65600.468750,-55044.320313,-18886.910156,-76776.898438,-21045.105469,-187500.015625,-187500.015625
-75751.062500,-65596.867188,-55035.601563,-18878.193359,-76767.867188,-21040.947266,-187500.015625,-187500.015625
-75743.601563,-65598.882813,-55020.695313,-18865.408203,-76752.960938,-21031.470703,-187500.015625,-187500.015625
-75730.101563,-65594.812500,-55011.820313,-18860.601563,-76748.710938,-21025.705078,-187500.015625,-187500.015625
-75742.835938,-65598.765625,-55031.625000,-18881.904297,-76771.687500,-21040.298828,-187500.015625,-187500.015625
-75743.601563,-65589.312500,-55040.500000,-18892.251953,-76783.804688,-21049.039063,-187500.015625,-187500.015625
-75746.281250,-65593.093750,-55039.089844,-18888.609375,-76777.476563,-21044.099609,-187500.015625,-187500.015625
-75746.773438,-65603.734375,-55031.804688,-18881.232422,-76764.804688,-21036.164063,-187500.015625,-187500.015625
-75736.445313,-65602.414063,-55024.316406,-18877.433594,-76758.992188,-21031.671875,-187500.015625,-187500.015625
-75747.804688,-65605.789063,-55040.832031,-18893.548828,-76776.765625,-21040.031250,-187500.015625,-187500.015625
-75749.343750,-65598.273438,-55049.238281,-18901.730469,-76787.226563,-21041.529297,-187500.015625,-187500.015625
-75752.765625,-65601.945313,-55046.957031,-18898.443359,-76783.203125,-21037.484375,-187500.015625,-187500.015625
-75752.226563,-65610.015625,-55037.437500,-18888.140625,-76771.492188,-21031.001953,-187500.015625,-187500.015625
-75743.015625,-65610.054688,-55031.558594,-18881.322266,-76764.468750,-21025.189453,-187500.015625,-187500.015625
-75751.781250,-65611.554688,-55045.460938,-18890.888672,-76775.468750,-21028.542969,-187500.015625,-187500.015625
-75747.625000,-65596.625000,-55046.777344,-18890.441406,-76778.265625,-21027.513672,-187500.015625,-187500.015625
-75745.320313,-65593.179688,-55039.359375,-18882.328125,-76770.351563,-21019.669922,-187500.015625,-187500.015625
-75741.523438,-65597.671875,-55027.132813,-18871.488281,-76758.164063,-21011.287109,-187500.015625,-187500.015625
-75728.867188,-65595.859375,-55020.203125,-18867.240234,-76754.679688,-21014.082031,-187500.015625,-187500.015625
-75736.242188,-65595.570313,-55035.671875,-18882.462891,-76772.960938,-21030.777344,-187500.015625,-187500.015625
-75734.437500,-65582.851563,-55039.894531,-18887.960938,-76782.867188,-21041.976563,-187500.015625,-187500.015625
-75734.679688,-65582.273438,-55032.941406,-18882.216797,-76776.093750,-21040.746094,-187500.015625,-187500.015625
-75732.828125,-65587.414063,-55020.875000,-18870.257813,-76760.562500,-21032.410156,-187500.015625,-187500.015625
-75722.164063,-65585.085938,-55010.816406,-18860.802734,-76749.609375,-21027.447266,-187500.015625,-187500.015625
-75734.835938,-65588.484375,-55026.910156,-18872.716797,-76762.976563,-21038.310547,-187500.015625,-187500.015625
-75736.960938,-65580.171875,-55035.378906,-18877.902344,-76769.726563,-21040.121094,-187500.015625,-187500.015625
-75739.843750,-65584.617188,-55033.277344,-18873.544922,-76760.914063,-21027.492188,-187500.015625,-187500.015625
-75738.148438,-65591.101563,-55020.402344,-18860.691406,-76743.976563,-21008.425781,-187500.015625,-187500.015625
-75727.460938,-65588.304688,-55009.945313,-18852.667969,-76734.273438,-20996.871094,-187500.015625,-187500.015625
-75740.382813,-65593.468750,-55027.332031,-18869.095703,-76751.375000,-21005.408203,-187500.015625,-187500.015625
-75739.085938,-65584.796875,-55035.738281,-18876.292969,-76759.710938,-21006.392578,-187500.015625,-187500.015625
-75739.085938,-65586.367188,-55031.535156,-18872.716797,-76753.898438,-20998.636719,-187500.015625,-187500.015625
-75737.609375,-65592.601563,-55016.605469,-18862.054688,-76738.679688,-20983.638672,-187500.015625,-187500.015625
-75724.867188,-65589.312500,-55005.093750,-18854.322266,-76730.875000,-20978.363281,-187500.015625,-187500.015625
-75736.445313,-65593.429688,-55022.437500,-18871.980469,-76749.648438,-20998.681641,-187500.015625,-187500.015625
-75737.164063,-65584.304688,-55031.000000,-18880.875000,-76762.414063,-21013.767578,-187500.015625,-187500.015625
-75738.031250,-65582.718750,-55027.398438,-18877.121094,-76759.507813,-21017.658203,-187500.015625,-187500.015625
-75734.679688,-65587.679688,-55016.917969,-18867.039063,-76748.445313,-21015.824219,-187500.015625,-187500.015625
-75723.507813,-65586.140625,-55009.070313,-18860.199219,-76742.453125,-21018.439453,-187500.015625,-187500.015625
-75738.593750,-65592.398438,-55028.921875,-18877.656250,-76761.382813,-21039.294922,-187500.015625,-187500.015625
-75738.812500,-65583.304688,-55035.246094,-18883.646484,-76770.351563,-21046.603516,-187500.015625,-187500.015625
-75734.679688,-65580.015625,-55025.769531,-18873.947266,-76759.664063,-21036.208984,-187500.015625,-187500.015625
-75730.140625,-65585.109375,-55012.023438,-18859.595703,-76742.429688,-21023.021484,-187500.015625,-187500.015625
-75717.828125,-65580.734375,-55002.031250,-18851.281250,-76733.359375,-21017.501953,-187500.015625,-187500.015625
-75729.539063,-65583.953125,-55020.179688,-18869.050781,-76752.671875,-21036.164063,-187500.015625,-187500.015625
-75730.367188,-65573.984375,-55029.500000,-18880.339844,-76766.367188,-21047.943359,-187500.015625,-187500.015625
-75732.492188,-65575.078125,-55025.367188,-18875.757813,-76761.273438,-21046.089844,-187500.015625,-187500.015625
-75731.640625,-65583.726563,-55015.332031,-18864.693359,-76748.000000,-21036.031250,-187500.015625,-187500.015625
-75719.078125,-65580.867188,-55006.253906,-18857.316406,-76739.953125,-21025.726563,-187500.015625,-187500.015625
-75733.585938,-65587.484375,-55027.378906,-18874.058594,-76757.562500,-21037.728516,-187500.015625,-187500.015625
-75737.117188,-65581.445313,-55039.179688,-18882.462891,-76767.507813,-21041.886719,-187500.015625,-187500.015625
-75737.453125,-65579.906250,-55034.953125,-18876.292969,-76758.640625,-21031.582031,-187500.015625,-187500.015625
-75734.656250,-65585.382813,-55023.824219,-18864.558594,-76744.132813,-21019.736328,-187500.015625,-187500.015625
-75721.023438,-65582.945313,-55012.199219,-18856.490234,-76735.593750,-21011.265625,-187500.015625,-187500.015625
-75731.976563,-65587.210938,-55029.210938,-18872.962891,-76752.960938,-21023.021484,-187500.015625,-187500.015625
-75730.968750,-65576.304688,-55036.230469,-18880.943359,-76764.468750,-21027.357422,-187500.015625,-187500.015625
-75729.296875,-65573.468750,-55030.371094,-18874.125000,-76757.992188,-21017.009766,-187500.015625,-187500.015625
-75729.765625,-65581.070313,-55021.855469,-18863.955078,-76745.203125,-21006.996094,-187500.015625,-187500.015625
-75719.054688,-65578.718750,-55015.285156,-18858.992188,-76740.554688,-21003.285156,-187500.015625,-187500.015625
-75725.562500,-65578.273438,-55029.367188,-18874.013672,-76756.445313,-21008.224609,-187500.015625,-187500.015625
