-6889.522461,1313.544922,997.424194,37018.667969,-13694.175781,16066.456055,-187500.015625,-187500.015625
-6884.113770,1296.825806,998.474731,37031.429688,-13673.678711,16092.786133,-187500.015625,-187500.015625
-6868.936523,1284.353516,1008.980042,37045.042969,-13655.216797,16113.819336,-187500.015625,-187500.015625
-6878.793945,1278.609131,995.926636,37032.437500,-13668.515625,16107.583008,-187500.015625,-187500.015625
-6894.596680,1295.484741,989.355225,37017.167969,-13690.465820,16091.288086,-187500.015625,-187500.015625
-6897.211426,1306.504150,995.725464,37019.605469,-13690.197266,16092.897461,-187500.015625,-187500.015625
-6891.914063,1288.421509,993.624390,37030.335938,-13671.711914,16105.459961,-187500.015625,-187500.015625
-6879.509277,1274.228149,1003.950928,37043.410156,-13653.875977,16114.646484,-187500.015625,-187500.015625
-6891.020020,1268.394409,991.143372,37030.000000,-13668.113281,16093.434570,-187500.015625,-187500.015625
-6901.860840,1288.399170,985.398987,37014.128906,-13691.829102,16069.383789,-187500.015625,-187500.015625
-6900.162109,1303.017212,990.584595,37013.726563,-13695.069336,16067.282227,-187500.015625,-187500.015625
-6896.384766,1285.739380,986.136597,37020.542969,-13680.027344,16079.151367,-187500.015625,-187500.015625
-6884.113770,1271.009521,994.183228,37029.664063,-13665.006836,16092.316406,-187500.015625,-187500.015625
-6894.775391,1265.488647,980.235718,37013.949219,-13682.374023,16080.828125,-187500.015625,-187500.015625
-6906.554688,1286.745239,975.698303,36998.593750,-13707.720703,16065.740234,-187500.015625,-187500.015625
-6905.503906,1298.926880,981.263916,36998.976563,-13709.687500,16072.087891,-187500.015625,-187500.015625
-6895.893066,1285.739380,984.013184,37010.820313,-13691.560547,16093.993164,-187500.015625,-187500.015625
-6876.983398,1277.983276,999.055908,37026.667969,-13672.360352,16114.667969,-187500.015625,-187500.015625
-6882.593750,1278.497437,992.059814,37017.281250,-13684.162109,16107.962891,-187500.015625,-187500.015625
-6891.131836,1302.234985,989.243469,37005.570313,-13704.390625,16092.048828,-187500.015625,-187500.015625
-6886.661621,1319.065796,999.346436,37011.492188,-13701.038086,16090.215820,-187500.015625,-187500.015625
-6879.687988,1304.805420,1001.492249,37025.976563,-13679.087891,16100.855469,-187500.015625,-187500.015625
-6864.332031,1294.300049,1013.785706,37042.515625,-13657.161133,16112.678711,-187500.015625,-187500.015625
-6874.546875,1288.779175,1002.900391,37031.699219,-13669.677734,16098.061523,-187500.015625,-187500.015625
-6889.679199,1304.559570,993.847900,37013.234375,-13695.606445,16076.088867,-187500.015625,-187500.015625
-6889.276855,1317.635254,999.078247,37014.351563,-13696.298828,16077.966797,-187500.015625,-187500.015625
-6886.214355,1297.093994,993.825562,37023.988281,-13678.462891,16091.624023,-187500.015625,-187500.015625
-6871.171875,1282.319580,1003.325073,37036.257813,-13661.207031,16103.514648,-187500.015625,-187500.015625
-6877.050293,1280.710205,994.831421,37025.640625,-13674.684570,16093.724609,-187500.015625,-187500.015625
-6885.588867,1304.067749,991.657471,37012.855469,-13697.640625,16075.262695,-187500.015625,-187500.015625
-6881.252441,1323.245605,1002.498047,37019.652344,-13696.276367,16081.051758,-187500.015625,-187500.015625
-6875.597656,1307.331177,1002.654541,37033.820313,-13675.870117,16103.045898,-187500.015625,-187500.015625
-6860.733398,1294.367065,1014.165649,37047.925781,-13656.781250,16122.893555,-187500.015625,-187500.015625
-6868.802734,1291.126099,1005.180237,37037.218750,-13669.432617,16116.702148,-187500.015625,-187500.015625
-6883.755859,1308.225220,998.206543,37021.347656,-13692.790039,16099.156250,-187500.015625,-187500.015625
-6887.041504,1318.596436,1000.151123,37020.230469,-13694.376953,16099.960938,-187500.015625,-187500.015625
-6884.538086,1298.144531,993.356201,37027.406250,-13676.227539,16113.618164,-187500.015625,-187500.015625
-6872.714355,1282.073608,1002.051025,37038.023438,-13657.608398,16131.767578,-187500.015625,-187500.015625
-6881.922852,1277.424561,990.875122,37025.753906,-13670.974609,16119.496094,-187500.015625,-187500.015625
-6895.713867,1293.540161,980.034546,37007.738281,-13696.456055,16097.815430,-187500.015625,-187500.015625
-6897.323242,1304.827759,985.242493,37007.582031,-13697.930664,16091.244141,-187500.015625,-187500.015625
-6891.131836,1290.142700,986.762451,37019.515625,-13679.848633,16098.843750,-187500.015625,-187500.015625
-6872.624512,1284.241821,1003.950928,37036.480469,-13661.005859,16107.135742,-187500.015625,-187500.015625
-6877.765625,1282.811279,995.569031,37024.500000,-13677.233398,16087.243164,-187500.015625,-187500.015625
-6887.332031,1303.240723,990.629272,37006.910156,-13704.010742,16062.946289,-187500.015625,-187500.015625
-6884.270020,1322.060913,1001.916931,37009.078125,-13706.468750,16060.823242,-187500.015625,-187500.015625
-6877.899902,1307.889893,1002.095703,37021.371094,-13688.475586,16074.122070,-187500.015625,-187500.015625
-6864.891113,1292.467285,1011.103455,37034.359375,-13669.342773,16089.254883,-187500.015625,-187500.015625
-6874.345703,1287.303955,1000.911072,37023.941406,-13680.250977,16081.296875,-187500.015625,-187500.015625
-6887.511230,1305.699463,993.222107,37007.492188,-13702.758789,16065.852539,-187500.015625,-187500.015625
-6886.817871,1320.585693,998.988831,37008.093750,-13703.206055,16069.786133,-187500.015625,-187500.015625
-6881.699707,1300.960938,993.959717,37015.761719,-13685.771484,16089.678711,-187500.015625,-187500.015625
-6867.438965,1286.745239,1003.749756,37027.050781,-13667.755859,16112.612305,-187500.015625,-187500.015625
