0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-7538.505371,508.479828,248.864319,36199.878906,-14536.613281,15323.125977,-187500.015625,-187500.015625
-7531.755371,494.644073,256.307434,36207.679688,-14524.699219,15331.955078,-187500.015625,-187500.015625
-7550.396484,494.107635,240.169479,36189.171875,-14548.280273,15311.637695,-187500.015625,-187500.015625
-7556.141113,523.343750,244.103394,36182.691406,-14565.043945,15298.226563,-187500.015625,-187500.015625
-7554.196289,526.294128,247.746719,36188.902344,-14557.914063,15303.210938,-187500.015625,-187500.015625
-7546.529785,503.294220,247.791428,36199.765625,-14539.339844,15320.734375,-187500.015625,-187500.015625
-7531.017578,496.476929,256.955658,36208.371094,-14528.365234,15331.821289,-187500.015625,-187500.015625
-7543.020508,499.650879,240.638870,36189.574219,-14552.638672,15310.743164,-187500.015625,-187500.015625
-7549.122559,526.472961,243.812820,36179.292969,-14572.823242,15293.331055,-187500.015625,-187500.015625
-7544.741699,534.519592,249.646622,36186.644531,-14564.552734,15299.276367,-187500.015625,-187500.015625
-7536.046875,515.051208,251.770035,36200.503906,-14541.932617,15315.370117,-187500.015625,-187500.015625
-7528.089844,503.227142,261.023651,36209.800781,-14529.795898,15324.355469,-187500.015625,-187500.015625
-7544.406250,505.238800,248.014954,36195.808594,-14548.191406,15309.402344,-187500.015625,-187500.015625
-7550.620117,531.882080,251.412415,36188.164063,-14564.105469,15297.488281,-187500.015625,-187500.015625
-7551.067383,531.323303,249.378403,36190.691406,-14557.086914,15303.054688,-187500.015625,-187500.015625
-7542.260742,510.357361,250.585403,36202.425781,-14535.696289,15321.963867,-187500.015625,-187500.015625
-7526.972168,504.344757,262.588287,36212.550781,-14523.045898,15333.295898,-187500.015625,-187500.015625
-7539.399414,508.345703,249.333694,36197.734375,-14542.513672,15315.951172,-187500.015625,-187500.015625
-7548.161621,532.396179,248.439636,36187.898438,-14559.188477,15303.255859,-187500.015625,-187500.015625
-7544.987305,536.844177,251.792389,36193.082031,-14550.225586,15311.681641,-187500.015625,-187500.015625
-7534.705566,518.515747,255.301620,36208.171875,-14526.622070,15328.512695,-187500.015625,-187500.015625
-7524.736816,507.965729,264.666992,36218.898438,-14513.523438,15339.062500,-187500.015625,-187500.015625
-7539.086914,511.273773,250.697159,36202.316406,-14536.032227,15322.879883,-187500.015625,-187500.015625
-7547.759277,535.570129,250.406586,36190.335938,-14556.460938,15308.083008,-187500.015625,-187500.015625
-7544.741699,540.308716,253.871109,36194.199219,-14551.476563,15312.754883,-187500.015625,-187500.015625
-7538.505371,515.565308,252.999390,36206.359375,-14532.165039,15326.702148,-187500.015625,-187500.015625
-7529.654297,504.255341,263.102386,36217.179688,-14519.111328,15335.508789,-187500.015625,-187500.015625
-7543.780762,507.518677,250.339523,36203.433594,-14536.925781,15317.829102,-187500.015625,-187500.015625
-7547.490723,535.167786,253.826401,36196.281250,-14552.482422,15303.769531,-187500.015625,-187500.015625
-7542.953613,541.336853,255.972168,36201.777344,-14546.447266,15307.189453,-187500.015625,-187500.015625
-7538.795898,514.648926,250.004257,36206.160156,-14534.601563,15315.168945,-187500.015625,-187500.015625
-7538.170410,493.504150,248.082001,36204.082031,-14535.875000,15309.759766,-187500.015625,-187500.015625
-7546.194336,505.238800,243.723419,36197.105469,-14549.442383,15303.210938,-187500.015625,-187500.015625
