9.903702,27.712229,32.593666,-1.393254,-49.853939,-65.482596,-43.708948,12.311666,137.061866,161.825273,81.490961,-23.456631,-59.564870,-223.157365,-168.842842,30.788710
11.297301,25.868313,14.772654,-24.776040,-67.524150,-41.961705,20.337775,127.524270,138.163828,26.716595,-94.593201,-81.931988,-74.891817,46.014799,226.325395,165.847726
12.424670,22.669516,0.999546,-53.817999,-53.807430,-0.090626,114.040055,93.415490,-3.869483,-104.737915,-171.824144,6.337215,185.928665,213.761105,-14.847182,-213.568784
13.288239,21.806612,-16.327755,-53.600934,-24.579896,45.007380,106.641714,1.968864,-151.287971,-62.561240,32.802662,204.980272,71.989016,-212.351847,-57.039483,-1.193664
12.991204,13.931611,-28.140134,-44.194563,16.768241,101.428350,36.175443,-68.831103,-76.080542,59.123238,75.763779,17.520828,-224.263084,-50.098896,97.783872,206.817013
14.579013,8.851469,-36.464056,-36.765848,56.326384,74.440732,-62.426297,-144.763545,23.638424,131.556795,0.597837,-211.263247,-40.019271,297.980497,68.137561,-131.950262
14.713076,2.097126,-36.080535,-6.129824,85.850954,7.853592,-74.525116,-21.481445,87.362662,23.599566,-109.966862,-16.394696,216.331018,74.946738,-280.351929,-83.902683
13.948269,-5.379319,-42.173258,23.496544,67.090623,-61.802233,-86.037558,64.541610,83.384694,-131.190366,-56.684158,129.321857,15.607608,-299.196179,22.562467,112.479915
13.404245,-11.786790,-32.612078,48.963861,30.805384,-100.848729,5.166375,73.211965,-74.377319,-86.480342,178.686022,81.640066,-157.714145,37.154240,156.935953,-160.525314
13.956761,-19.124163,-21.394562,57.745141,-11.193078,-69.399696,83.097976,24.722211,-163.160409,83.338647,139.277521,-147.859723,-4.266186,179.428263,-214.033754,-43.926703
12.454380,-24.792582,-7.050855,47.708368,-44.924782,-23.535731,113.747151,-100.901671,-29.858014,80.357106,-95.086728,-118.750742,69.017344,-163.078041,-99.652365,353.722195
11.500582,-24.278693,10.492964,41.764724,-75.493448,48.261015,53.403879,-122.183019,120.271770,22.104235,-65.868636,61.069892,-23.046766,-236.102470,213.342590,-60.940950
10.482207,-27.875814,24.418913,14.707460,-74.124001,91.599124,-28.162798,-28.212310,96.304596,-148.275939,25.683318,95.995953,-75.378062,251.765236,-16.898007,-95.876831
9.703722,-30.059632,39.041972,-14.871925,-23.387592,54.840157,-77.639679,57.302859,8.622744,-150.606547,234.712687,-94.634016,16.815171,70.770386,-163.623009,55.327954
8.149227,-25.697063,44.342418,-36.933408,13.758478,39.813006,-91.782435,142.808519,-75.318546,73.661294,24.604352,-111.585170,205.310280,-198.130861,93.056646,-48.226768
6.693763,-24.833192,40.626774,-62.426916,42.197749,-31.805122,-6.429462,75.541646,-140.573041,161.622886,-80.296046,79.883036,-50.963948,-27.582598,36.338954,-225.034791
4.977965,-18.758549,32.819552,-60.372753,86.171370,-60.076862,83.656001,-46.950721,19.583214,18.097236,-53.006059,164.898696,-129.601985,312.512340,-196.996936,232.171168
3.369974,-11.688788,26.233692,-45.826706,75.060683,-103.026174,118.023137,-142.209918,67.753168,-89.935533,140.358597,-134.694569,40.401468,-35.002903,20.313313,8.227721
1.825429,-5.216593,11.947137,-22.100034,36.000943,-44.906821,40.847378,-92.023523,90.100768,-70.025488,105.348083,-152.472531,171.237205,-171.959542,228.356791,-159.694752
-0.000000,1.492596,-4.487656,7.481591,-13.031895,21.236283,-20.047755,40.713291,-38.544132,84.263027,-53.966336,88.606202,-43.243540,66.570142,-70.478367,212.060190
-1.795911,8.888657,-19.027093,35.288674,-43.221616,71.362127,-102.288188,113.418485,-159.448196,192.111824,-209.360075,128.291465,-155.606917,81.833444,-50.693122,108.738160
-3.447824,15.589718,-31.277850,46.848929,-79.840278,94.845026,-114.768391,109.954835,-76.389908,27.286635,17.723922,-99.727021,160.061756,-92.885456,161.695861,-72.241348
-5.092968,18.746127,-37.860481,62.194860,-75.064807,56.456351,-16.297518,-21.727304,79.770634,-72.214863,229.084669,-82.961810,66.005919,-113.079358,-16.985486,40.892133
-6.965944,22.927551,-37.002157,51.830059,-33.812243,-13.663735,74.777692,-80.318513,160.283547,-128.897653,55.473171,53.373731,-116.470784,85.851213,-140.952923,114.306497
-8.600959,27.785101,-44.405241,28.230571,16.668570,-82.023523,75.958564,-90.209574,34.527724,69.357011,-212.071728,72.389308,-125.468680,-1.906777,234.705556,-325.779523
-9.402263,30.412010,-27.799028,-1.574437,48.196012,-59.704739,66.762079,7.490354,-56.103618,92.893847,-77.066017,-16.470238,185.907916,-69.219313,57.896038,99.622278
-10.907385,25.862355,-14.202746,-33.925015,75.198573,-62.412275,-16.410423,72.676728,-151.678207,20.313587,108.044010,-142.486278,140.832296,84.838995,-278.092930,69.690492
-11.522129,23.732944,-1.206163,-56.033241,46.418838,-0.079230,-106.186931,67.804940,1.993138,-78.797478,189.716254,4.527993,-60.015828,241.832109,5.542507,-83.830035
-12.579601,19.956075,14.592952,-66.088511,33.683148,68.082015,-71.433192,4.055714,111.643143,-124.462641,-37.854683,247.910517,-39.300326,-158.677204,175.584364,-0.796349
-13.375921,16.873412,29.403995,-42.470196,-12.220625,71.704590,-29.526416,-73.192679,68.412740,76.969571,-148.908584,11.781663,168.139305,-101.109635,-49.228557,202.331638
-14.375257,9.430000,38.081949,-38.306223,-42.848591,61.212470,67.340595,-130.698509,-35.608051,126.527823,-0.626133,-230.574623,69.239242,188.553092,-177.848648,-243.970227
-14.381016,2.237756,43.655694,-4.968993,-66.605610,11.124404,117.110341,-12.713536,-70.051254,21.446006,220.118778,-32.061724,-173.094112,14.633568,63.707349,-78.466227
-13.751981,-4.988962,46.358467,21.708009,-56.359087,-47.424565,94.407513,104.876224,-88.400277,-157.753268,57.740031,128.039443,-15.092786,-224.652201,-3.967634,366.571579
-13.243471,-12.115358,36.491606,36.853019,-27.604358,-96.636138,-3.515666,87.728709,72.700243,-127.353624,-89.261218,25.448006,256.489829,19.311380,-87.123798,-178.005063
-12.817941,-18.999440,20.311883,60.352745,14.957678,-64.139184,-91.588247,34.909500,85.429506,65.857171,-130.356863,-169.825298,4.166847,130.909540,46.614811,-124.694460
-13.341349,-23.960300,5.676342,54.609779,50.637044,-16.965850,-104.827760,-93.365352,55.243505,134.179093,101.075948,-33.265028,-177.254494,-58.287951,38.334644,68.881972
-11.692746,-28.551492,-10.860502,37.976846,78.331529,44.192298,-58.435506,-109.683475,-84.068529,28.349714,165.965991,209.947146,6.503217,-111.485855,-106.246961,-62.391417
-10.953157,-26.236747,-24.360720,10.675268,52.171793,82.567451,33.687912,-28.874769,-145.906539,-145.419963,-38.026882,89.935380,299.199668,133.026519,23.089093,-273.367631
-9.614093,-27.809005,-38.989646,-16.041853,27.959777,88.376988,104.142163,82.554856,-12.727815,-114.265260,-99.285719,-59.264782,-55.978920,48.552334,201.015114,296.459981
-8.452404,-23.956927,-42.121766,-38.899919,-11.760372,27.811836,94.687722,153.491292,139.577716,67.947231,-17.777906,-128.779719,-234.664600,-142.233962,-162.974866,-31.454053
-6.546609,-23.353226,-42.192036,-51.761493,-52.801910,-27.243896,7.625831,46.058503,89.442265,151.821312,125.135644,140.334344,87.750801,-33.265270,-107.940343,-180.361124
-5.005998,-19.580861,-32.770550,-54.778743,-60.467972,-57.829695,-70.046882,-53.824879,-21.508556,20.576349,90.440933,82.398740,142.379884,227.204613,329.793695,67.183662
-3.395592,-11.346949,-27.428614,-38.687399,-68.171829,-74.836281,-67.200282,-89.909751,-92.869061,-126.726919,-119.633705,-97.508266,-98.154213,-75.401369,-19.255538,27.988923
-1.830746,-5.421108,-13.051495,-22.413700,-26.981154,-38.664672,-73.094533,-77.182950,-63.128814,-102.287276,-118.312631,-122.483327,-229.347022,-197.919350,-227.162516,-154.583180
0.000000,1.430398,3.657562,7.936675,13.131489,18.689111,37.665603,53.171440,57.637297,53.271840,113.753711,51.657000,149.732331,157.655208,122.984087,276.648041
1.852417,8.152117,20.075526,37.772143,56.006973,65.860934,122.083131,81.258605,177.667009,99.764060,193.885156,180.276516,183.429851,61.467275,169.508196,65.641026
3.395262,15.522844,34.875473,43.300562,66.370919,67.953374,59.715795,99.585244,35.437968,28.013094,-22.602928,-29.330073,-127.198529,-117.509834,-301.027867,-229.241351
5.290154,21.505169,45.862490,54.178577,69.173022,59.245140,18.348039,-19.664728,-54.714057,-84.538257,-163.411533,-220.833029,-100.738251,-59.664095,23.376247,106.590903
7.115080,24.908791,40.910053,50.210839,22.649766,-7.770237,-47.418770,-85.895682,-135.270095,-85.601719,-43.544027,44.944025,215.859485,114.188253,216.074179,227.083348
7.943787,25.053184,34.428834,25.178107,-16.008981,-80.365680,-95.300462,-98.183188,-36.432286,39.455947,169.471996,154.266314,54.978733,-4.546046,-185.868779,-293.261015
9.975962,28.556483,33.720959,-1.496629,-40.052887,-73.248468,-79.578341,12.461915,131.024985,121.429513,94.404064,-37.923080,-93.818466,-183.384691,-130.931271,19.471475
11.120313,27.935850,15.921091,-26.090916,-81.087235,-64.109987,16.661103,115.156841,104.196641,22.348301,-128.790121,-86.853905,-142.251370,71.826721,218.024274,35.816714
11.368132,23.620187,0.962875,-54.479374,-67.242289,-0.104880,77.061207,111.759053,-2.245217,-184.058701,-171.027085,10.384038,151.237169,116.049624,-17.478687,-285.403617
13.216290,19.376196,-16.234103,-67.710786,-25.394883,70.451622,84.436063,2.421947,-132.895219,-100.959485,58.782440,109.020448,75.197148,-169.624087,-273.896173,-1.089618
12.971227,14.789004,-24.429337,-53.121285,11.003547,69.759933,26.463536,-96.167576,-81.087404,61.839540,69.802106,15.006343,-166.663446,-177.108966,35.470797,41.795663
13.356971,8.399793,-40.385822,-37.997347,63.610282,78.105841,-47.652736,-128.949183,39.158602,193.237338,0.213092,-124.765345,-40.916314,158.594728,59.971194,-224.924752
14.673666,2.041961,-37.364599,-5.696537,62.482831,8.555352,-104.421548,-21.146776,155.726445,13.323017,-177.824851,-24.513083,123.262300,56.993493,-182.735129,-36.437332
13.737777,-4.852501,-37.462536,18.536999,74.643088,-55.191440,-83.536258,55.076840,85.601072,-177.307347,-46.914843,115.733549,27.276466,-178.930247,8.141211,263.550425
14.371070,-10.614622,-34.795554,39.873423,31.826535,-66.760365,3.966292,105.582761,-78.868167,-62.836007,105.223358,81.784411,-294.638058,14.797222,300.098020,-162.968866
13.418327,-16.072644,-20.762476,55.577312,-13.602326,-59.640231,72.389052,32.455806,-121.679519,77.235962,162.848524,-201.544102,-5.284731,297.693890,-60.020631,-121.584540
