1.784971,-5.482933,12.996204,-19.286144,31.040266,-41.185563,43.564189,-92.737588,76.169698,-117.786124,154.783281,-187.122411,91.748225,-293.787167,250.003409,-314.643711
-0.000000,1.422849,-4.410483,7.070996,-16.542567,14.939626,-36.179347,37.555788,-66.881009,70.176924,-58.507256,93.239525,-118.466163,66.919864,-207.970834,139.963307
-1.839009,7.704088,-21.892992,31.292001,-45.408884,72.631391,-78.952238,101.113958,-94.645794,188.431582,-141.828311,167.736552,-209.372353,138.651955,-159.424969,75.895504
-3.684708,15.888517,-27.944842,51.056991,-60.897496,86.594317,-74.456313,88.570022,-40.997523,30.979286,11.931329,-76.387081,149.855933,-98.218559,102.350336,-215.702483
-5.392239,21.766896,-39.780819,47.512133,-69.144188,64.772739,-13.571617,-28.513745,69.325119,-147.347926,197.240504,-94.453007,94.482391,-45.212464,-7.894969,59.050733
-6.938777,27.038956,-44.950437,40.960363,-23.848393,-12.636003,66.748735,-128.665734,133.982147,-110.160487,36.708484,65.674328,-214.538075,292.228826,-95.627016,165.791577
-8.317321,27.181543,-42.097143,27.101129,14.159957,-50.474431,106.024876,-75.944303,34.609293,86.973362,-103.082567,91.633035,-132.441144,-3.370323,53.398539,-379.441186
-10.095136,27.486367,-30.020990,-1.462217,49.386476,-70.213013,52.140799,13.519400,-79.963120,157.453838,-45.370171,-19.222881,141.987307,-323.402886,119.659703,21.205354
-10.908660,27.738150,-16.983600,-26.699987,67.162226,-52.819150,-21.320123,87.209259,-131.473376,21.389218,119.168607,-132.406268,85.735677,65.226283,-72.192849,113.794311
-12.266037,24.777936,-1.135677,-53.455823,73.896579,-0.110609,-72.967493,115.017892,3.509420,-115.670589,186.171088,12.339507,-127.264091,212.160235,25.026385,-279.608610
-13.239196,20.544607,14.230028,-46.280196,35.487965,41.450978,-81.928217,3.063843,138.490622,-71.123975,-70.275907,133.384324,-37.345214,-230.899169,182.697616,-1.452149
