5.346118,-16.784991,41.055275,-55.151856,63.665775,-72.652904,79.847140,-50.744265,12.762523,15.426166,-83.206034,51.087110,-69.966423,253.119616,-61.884017,310.585626
3.386370,-12.564604,22.956608,-41.253730,68.014087,-62.341678,116.483677,-91.026678,117.743168,-162.888129,56.290068,-119.267403,51.948802,-59.483487,9.798603,42.908308
1.860632,-5.484285,12.151549,-18.837222,27.024383,-50.541267,35.846472,-71.622193,114.765510,-117.844813,166.310271,-84.770651,183.739553,-207.046585,324.610638,-81.428546
-0.000000,1.513157,-4.057414,9.099260,-13.670221,18.860586,-26.076953,49.256312,-50.692582,34.730636,-111.181447,51.773771,-140.537989,119.996801,-94.420561,217.200859
-1.698233,8.504662,-22.197908,28.035706,-48.008061,53.593523,-60.118598,127.223825,-172.565728,190.453034,-74.825528,147.288929,-85.901814,170.117840,-42.735248,25.319113
-3.476043,15.882481,-30.569278,55.967706,-58.133489,70.648241,-92.557077,102.685854,-46.163018,31.492196,20.402828,-36.001625,69.059453,-206.643813,348.320394,-212.638165
-5.215878,19.358485,-34.403760,52.961761,-69.891940,59.120657,-23.859997,-15.523657,88.507197,-169.452493,230.323336,-143.053549,64.189479,-70.840421,-11.326337,181.432572
-6.810607,23.420097,-40.106083,43.279233,-35.568235,-10.912600,83.405711,-148.078288,96.962353,-107.636242,46.895162,52.329873,-189.530421,241.355287,-68.197548,47.927076
-8.279887,28.200791,-42.011594,27.176033,13.472627,-63.818877,70.381620,-69.109733,37.200064,31.198762,-181.007357,130.003350,-183.207125,-2.771735,159.797159,-114.910577
-9.255763,26.338173,-26.089032,-1.203432,62.717332,-69.931546,43.263220,12.522414,-67.457052,204.846997,-108.642768,-24.581653,63.375430,-269.381233,29.216764,54.347416
-10.446470,25.343380,-17.098005,-32.189310,80.338315,-56.798927,-18.298333,97.296003,-140.605699,37.374099,133.422850,-159.281875,51.848262,66.383255,-331.748717,287.979335
-11.580642,25.268694,-1.100073,-53.187084,64.214409,-0.136595,-94.130569,76.189768,3.210733,-94.650285,110.873353,10.788678,-85.495876,173.653433,15.018383,-204.031930
-12.379155,19.270107,16.024361,-53.562761,32.912883,61.064462,-97.738799,3.740608,80.746226,-121.069054,-43.423616,68.458191,-96.016183,-155.125385,131.837531,-0.329570
